,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
519,m-and-m-market-deli-new-york,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.7237663, 'longitude': -74.0041733}",(212) 219-2619,1713.346786702848,uYekLFb8FiFf448-dz3esQ,https://s3-media2.fl.yelpcdn.com/bphoto/C-83VNVDdlqLsj0naEOQUA/o.jpg,False,"{'address1': '529 Broome St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['529 Broome St', 'New York, NY 10013']}",M & M Market Deli,+12122192619,$,3.5,50,"['delivery', 'pickup']",https://www.yelp.com/biz/m-and-m-market-deli-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
520,julep-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.722663, 'longitude': -73.986328}",(212) 254-2442,2360.2797294990773,0YM4H71UC1M3Pir7EI2HxA,https://s3-media3.fl.yelpcdn.com/bphoto/OGIcpCEBQU2ippSzLokeoQ/o.jpg,False,"{'address1': '9 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['9 Ave A', 'New York, NY 10009']}",Julep,+12122542442,$,2.0,9,[],https://www.yelp.com/biz/julep-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
521,mcdonalds-new-york-430,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7163213865248, 'longitude': -74.0106988300204}",(212) 608-2405,911.0818605748141,in7QM4vNUTHVZIi7Outetg,https://s3-media3.fl.yelpcdn.com/bphoto/o6TvMF5IotjOrxZstmim7w/o.jpg,False,"{'address1': '167 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['167 Chambers St', 'New York, NY 10007']}",McDonald's,+12126082405,$,2.0,71,[],https://www.yelp.com/biz/mcdonalds-new-york-430?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
522,vineapple-brooklyn,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.698296727787, 'longitude': -73.99307556416}",(347) 799-1701,1652.1365836109921,xxiV3-0t_gO1Ojo3xo73TQ,https://s3-media4.fl.yelpcdn.com/bphoto/RkcDRFBW7EzJe-8v6QjrNA/o.jpg,False,"{'address1': '71 Pineapple St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['71 Pineapple St', 'Brooklyn, NY 11201']}",Vineapple,+13477991701,$,3.5,207,[],https://www.yelp.com/biz/vineapple-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
523,halal-cart-new-york-6,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.70518, 'longitude': -74.0074}",,376.42091432515235,Od82pxnqILWhXZV6YNdD9Q,https://s3-media2.fl.yelpcdn.com/bphoto/mnEjzJSbmtXd4Ol9ZtVF1w/o.jpg,False,"{'address1': 'Wall St & Water St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['Wall St & Water St', 'New York, NY 10005']}",Halal Cart,,$,2.5,8,[],https://www.yelp.com/biz/halal-cart-new-york-6?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
524,imperial-tavern-manhattan,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.72145, 'longitude': -73.98789}",,2172.4136366460634,_ECARvhmpNG4hMny74pISg,https://s3-media1.fl.yelpcdn.com/bphoto/xOIKD89RZt2p3TrQG8eBYA/o.jpg,False,"{'address1': '161 Ludlow St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['161 Ludlow St', 'Manhattan, NY 10002']}",Imperial Tavern,,$,4.0,4,[],https://www.yelp.com/biz/imperial-tavern-manhattan?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
525,e-broadway-pizza-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7137, 'longitude': -73.99197}",(917) 261-5501,1407.716967481664,iSD5QHURPylVUNWJjv50Pg,https://s3-media2.fl.yelpcdn.com/bphoto/aJyLDGO4yhyu_lrQ8gMThg/o.jpg,False,"{'address1': '127 E Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['127 E Broadway', 'New York, NY 10002']}",E Broadway Pizza,+19172615501,$,3.0,8,"['delivery', 'pickup']",https://www.yelp.com/biz/e-broadway-pizza-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
526,pho-89-restaurant-new-york,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 40.71353, 'longitude': -73.9937}",(212) 766-8899,1267.0889323718652,eIuYZaxO3RiVq-Mkb6jhtw,https://s3-media1.fl.yelpcdn.com/bphoto/J1L2FGH3jPIMe1QlixNzAA/o.jpg,False,"{'address1': '89 E Broadway Frnt', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['89 E Broadway Frnt', 'New York, NY 10002']}",Pho 89 Restaurant,+12127668899,$,2.0,17,[],https://www.yelp.com/biz/pho-89-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
527,tio-pio-brooklyn-11,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.69042, 'longitude': -73.99176}",(718) 403-0044,2398.5536206000916,BW3InCa9ur3kJ-6U3QD93Q,https://s3-media2.fl.yelpcdn.com/bphoto/m7vLlpfxcdzzBQE77_fW-w/o.jpg,False,"{'address1': '119 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['119 Court St', 'Brooklyn, NY 11201']}",Tio Pio,+17184030044,$,2.5,59,"['delivery', 'pickup']",https://www.yelp.com/biz/tio-pio-brooklyn-11?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
528,happy-family-new-york-3,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7140388, 'longitude': -73.9875488}",(212) 254-0624,1769.0718118367345,31Pd-W_2Iw3D0PF2F2EStA,https://s3-media1.fl.yelpcdn.com/bphoto/f9AtZFzfrza9Uukhusu_dg/o.jpg,False,"{'address1': '213 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['213 E Broadway', 'New York, NY 10002']}",Happy Family,+12122540624,$,3.0,15,"['delivery', 'pickup']",https://www.yelp.com/biz/happy-family-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
529,b-and-co-new-york-3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.71271, 'longitude': -74.00861}",(212) 374-1111,477.26247862549246,QiRwvSbizF9FG-JbKc4S4Q,https://s3-media2.fl.yelpcdn.com/bphoto/wRwvDWy07mINhMAnNjA6Iw/o.jpg,False,"{'address1': '22 Park Pl', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['22 Park Pl', 'New York, NY 10007']}",B & Co,+12123741111,$,2.5,12,[],https://www.yelp.com/biz/b-and-co-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
530,wendys-new-york-3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.72667, 'longitude': -73.99529}",(212) 674-5404,2252.896933699314,FIcfhO8o8OyW6OKCtdzJUw,https://s3-media1.fl.yelpcdn.com/bphoto/gTT2dnb_z5qPngTFTQPkvA/o.jpg,False,"{'address1': '650 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['650 Broadway', 'New York, NY 10012']}",Wendy's,+12126745404,$,3.0,48,[],https://www.yelp.com/biz/wendys-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
531,halal-food-new-york-6,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.71455, 'longitude': -74.00714}",,482.4313818335682,8IBU9uYFKOx6z7mINNPrgw,https://s3-media1.fl.yelpcdn.com/bphoto/niRbFNJT5snZNlN1dfBldw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",Halal Food,,$,4.0,20,[],https://www.yelp.com/biz/halal-food-new-york-6?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
532,jou-jou-cafe-manhattan,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.70906, 'longitude': -74.00906}",(212) 781-2222,163.8112531196527,bkFmt9fkBcrZoCrRe10ahQ,https://s3-media1.fl.yelpcdn.com/bphoto/rR5kipPS-pZH1-bLn2PL0A/o.jpg,False,"{'address1': '55 Nassau St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['55 Nassau St', 'Manhattan, NY 10038']}",Jou Jou Cafe,+12127812222,$,3.0,5,[],https://www.yelp.com/biz/jou-jou-cafe-manhattan?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
533,hoy-wong-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.7165819, 'longitude': -73.9980213}",(212) 374-1312,1184.1166862236546,ud5ZnsGKFsgw0KErntD2lA,https://s3-media1.fl.yelpcdn.com/bphoto/eFMsnmYGZVD3JTZbUib8Lg/o.jpg,False,"{'address1': '81 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['81 Mott St', 'New York, NY 10013']}",Hoy Wong Restaurant,+12123741312,$,3.0,111,[],https://www.yelp.com/biz/hoy-wong-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
534,burger-king-new-york-23,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.71002, 'longitude': -74.00937}",(212) 385-0575,247.83944190704554,FixPdsfm___2OV2ztzY8JQ,https://s3-media2.fl.yelpcdn.com/bphoto/emCfPbTUbGjj1kwXcXyFIA/o.jpg,False,"{'address1': '182 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['182 Broadway', 'New York, NY 10038']}",Burger King,+12123850575,$,2.0,9,[],https://www.yelp.com/biz/burger-king-new-york-23?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
535,lower-east-side-pizza-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7138977050781, 'longitude': -73.9891967773438}",(646) 756-4448,1633.722969330646,_ceAV7mPIckbuMWaiXDppA,https://s3-media2.fl.yelpcdn.com/bphoto/T-O7fSVvvYtBtLbjh7k6Rg/o.jpg,False,"{'address1': '181 E Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['181 E Broadway', 'New York, NY 10002']}",Lower East Side Pizza,+16467564448,$,3.0,61,"['delivery', 'pickup']",https://www.yelp.com/biz/lower-east-side-pizza-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
536,bd-pizza-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.72106, 'longitude': -73.98758}",(212) 335-0803,2162.146486909926,Ne2yTAyo2Xrwxwx9DFPIJg,https://s3-media1.fl.yelpcdn.com/bphoto/vGovTCJBCB4-Z7UwU3gBOg/o.jpg,False,"{'address1': '105 Stanton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['105 Stanton St', 'New York, NY 10002']}",BD PIZZA,+12123350803,$,2.5,21,"['delivery', 'pickup']",https://www.yelp.com/biz/bd-pizza-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
537,great-wall-chinese-new-york-3,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]","{'latitude': 40.7165, 'longitude': -73.98763}",(212) 260-5888,1873.5644486717183,TadRviRC9Z1WhgSsGi3Yow,https://s3-media4.fl.yelpcdn.com/bphoto/Jo-ucTliLrysSyWBRiy04A/o.jpg,False,"{'address1': '384 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['384 Grand St', 'New York, NY 10002']}",Great Wall Chinese,+12122605888,$,3.5,81,"['delivery', 'pickup']",https://www.yelp.com/biz/great-wall-chinese-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
538,mcdonalds-new-york-100,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.71852, 'longitude': -74.00115}",(212) 941-5823,1219.9394295022248,YV0VaJgV2zotzI7XNUaMCQ,https://s3-media3.fl.yelpcdn.com/bphoto/uCRDlOGxLymdp5ePzEjiNA/o.jpg,False,"{'address1': '262 Canal St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['262 Canal St', 'New York, NY 10013']}",McDonald's,+12129415823,$,2.5,67,[],https://www.yelp.com/biz/mcdonalds-new-york-100?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
539,lichee-nut-brooklyn-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.694149, 'longitude': -73.9928131}",(718) 522-5565,2008.8174479985853,ye-TSU-mu1Gd5TAJOpI5Mg,https://s3-media1.fl.yelpcdn.com/bphoto/K_3mRRBRwFrdL8hfhDlYXQ/o.jpg,False,"{'address1': '162 Montague St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['162 Montague St', 'Brooklyn, NY 11201']}",Lichee Nut,+17185225565,$,3.0,253,"['delivery', 'pickup']",https://www.yelp.com/biz/lichee-nut-brooklyn-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
540,hale-and-hearty-soups-new-york-45,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 40.72767, 'longitude': -74.00708}",(212) 776-1780,2125.254376887204,FpWYto8PfqVBFnjgXxX0hw,https://s3-media1.fl.yelpcdn.com/bphoto/kECsZaTc_qpOSPqRFai2SA/o.jpg,False,"{'address1': '350 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['350 Hudson St', 'New York, NY 10014']}",Hale and Hearty Soups,+12127761780,$,2.5,55,"['delivery', 'pickup']",https://www.yelp.com/biz/hale-and-hearty-soups-new-york-45?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
541,new-way-deli-and-grocery-new-york,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.71036, 'longitude': -73.99636}",(212) 385-2211,947.104462648905,t9uSl_kHTH2jeYRXrM7E1A,https://s3-media2.fl.yelpcdn.com/bphoto/565X-MxR1Aju8SKTjd8WQA/o.jpg,False,"{'address1': '97 Catherine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['97 Catherine St', 'New York, NY 10038']}",New Way Deli & Grocery,+12123852211,$,3.5,7,[],https://www.yelp.com/biz/new-way-deli-and-grocery-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
542,tribeca-park-cafe-new-york,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.7199114186463, 'longitude': -74.0055634604611}",(212) 226-0665,1270.7716941166984,uf30W3lg8GrBIeU_4Z8n4Q,https://s3-media1.fl.yelpcdn.com/bphoto/znHd9vL1lS3OU113rpc6bQ/o.jpg,False,"{'address1': '1 Walker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['1 Walker St', 'New York, NY 10013']}",Tribeca Park Cafe,+12122260665,$,2.5,23,"['delivery', 'pickup']",https://www.yelp.com/biz/tribeca-park-cafe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
543,antons-dumplings-brooklyn,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'russian', 'title': 'Russian'}]","{'latitude': 40.71378, 'longitude': -73.95645}",(917) 974-4827,4321.318221637731,zMV3am6rEoP43jLeHvzUeA,https://s3-media1.fl.yelpcdn.com/bphoto/vaQoB03g24EvIogIb2gaMw/o.jpg,False,"{'address1': '90 Havemeyer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['90 Havemeyer St', 'Brooklyn, NY 11211']}",Anton's Dumplings,+19179744827,$,4.5,57,"['delivery', 'pickup']",https://www.yelp.com/biz/antons-dumplings-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
544,chipotle-mexican-grill-brooklyn-5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.6943493075516, 'longitude': -73.9918306239252}",(718) 243-9109,2045.859815918693,ibiATQS8ZsG4XlKSmenB3g,https://s3-media3.fl.yelpcdn.com/bphoto/tA03h-3jSRVnpzf3Ay2Y-A/o.jpg,False,"{'address1': '185 Montague St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['185 Montague St', 'Brooklyn, NY 11201']}",Chipotle Mexican Grill,+17182439109,$,3.5,192,[],https://www.yelp.com/biz/chipotle-mexican-grill-brooklyn-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
545,zafis-luncheonette-new-york,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7149630483769, 'longitude': -73.9826534964702}",(212) 533-2415,2192.45434888568,Tzag-LU1b-UVR58BfcCy9Q,https://s3-media3.fl.yelpcdn.com/bphoto/J33K2MxP6U6woYAAxTxEKg/o.jpg,False,"{'address1': '500 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['500 Grand St', 'New York, NY 10002']}",Zafis Luncheonette,+12125332415,$,3.0,54,"['delivery', 'pickup']",https://www.yelp.com/biz/zafis-luncheonette-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
546,halal-cart-new-york-60,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.7186628897392, 'longitude': -73.9878488416535}",,1984.4624997323926,_hEfuDthNKUPSfIoGwobgw,https://s3-media3.fl.yelpcdn.com/bphoto/N9g2DdvnKT3LTPoRSjznYg/o.jpg,False,"{'address1': 'Delancey & Essex', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['Delancey & Essex', 'New York, NY 10002']}",Halal Cart,,$,4.5,6,[],https://www.yelp.com/biz/halal-cart-new-york-60?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
547,99-cafe-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7156356, 'longitude': -73.9941743}",(212) 233-8877,1354.6734292719846,H9rjF-jTNuiWhsE2cC2QFg,https://s3-media3.fl.yelpcdn.com/bphoto/z82seCfvafR1sKdYZCu4xQ/o.jpg,False,"{'address1': '103 Canal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['103 Canal St', 'New York, NY 10002']}",99 Cafe,+12122338877,$,3.0,2,[],https://www.yelp.com/biz/99-cafe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
548,mott-corner-new-york,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.72085, 'longitude': -73.99603}",(212) 431-1192,1664.1759617848063,c8DexrliiJhUkFf0jCAauw,https://s3-media1.fl.yelpcdn.com/bphoto/T2gGfoK_hWY8vgkvmFKEbA/o.jpg,False,"{'address1': '58 Kenmare St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['58 Kenmare St', 'New York, NY 10012']}",Mott Corner,+12124311192,$,3.5,20,[],https://www.yelp.com/biz/mott-corner-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
549,pret-a-manger-new-york-55,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7275602221489, 'longitude': -74.0072221308947}",(212) 847-0421,2124.302093841772,25_LmknCs_TZMH_9R87mJg,https://s3-media1.fl.yelpcdn.com/bphoto/bYq8lO-QUFnj4Op3dQQGHA/o.jpg,False,"{'address1': '350 Hudson Street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['350 Hudson Street', 'New York, NY 10014']}",Pret A Manger,+12128470421,$,3.5,51,[],https://www.yelp.com/biz/pret-a-manger-new-york-55?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
550,five-guys-brooklyn-9,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.693364, 'longitude': -73.9857147}",(718) 852-9380,2479.9484700781436,2dHlL9Em20t1RFD_y83w5Q,https://s3-media4.fl.yelpcdn.com/bphoto/qgzdAgm9RGP7EmZVXGsNeg/o.jpg,False,"{'address1': '2 Metrotech Ctr', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['2 Metrotech Ctr', 'Brooklyn, NY 11201']}",Five Guys,+17188529380,$,3.5,57,['delivery'],https://www.yelp.com/biz/five-guys-brooklyn-9?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
